,title,lable,score,link,time,count,comments
66,德芙少女烂漫成长记《每一天》,广告,7.7,http://www.vmovier.com/49935?from=index_new_img,2016/8/26,554,"吃了德芙一下子就老了 观后感：吃德芙老得快  哈哈哈哈哈哈 背景乐不是玫瑰人生啊 伊迪丝琵雅芙的《不，我绝不后悔》（Non, je ne Regrett Rien） 德芙的广告永远是那么优雅。。。。好美的广告 哈哈哈，宝宝心里自己最美，哈哈哈 盗梦用过，真棒 每天保持乐观态度，老了也会很年轻 中国的德芙广告，我看就剩下特效丝带duangduangduang了(:3_ヽ)_ 自由优雅，每一天都很精彩，德芙逼格瞬间提升，跟这俩词联系到了一起 背景音乐好像不是《玫瑰人生》，我百度搜的不一样 盗梦空间用过这个bgm 赞 好创意 把生命中的每一天当作唯一一天。 背景乐《玫瑰人生》与全片的基调完美融合，这句话说的很好啊，然后，场景调度和剪辑节奏都非常不错。完美的广告。一分半时间，完美阐述最后那一句话。 一位女性从孩童时期到老年被压缩成了一天，完美年龄变化的剪辑 比中国拍的德芙广告强多了！！！ 压缩版的人生日记，跟以往德芙给人“丝滑”的感觉 完全不一样 拍的真好啊 ?一部电影，缩写的人生大纲 "
67,失败者之歌《我离冠军8秒远》,纪录,7.9,http://www.vmovier.com/49912?from=index_new_img,2016/8/26,261,挺真实的，透过屏幕也能感觉到那种失落 八秒，已经是很长的时间 竟然是广告，触不及防啊  黑白风格很好，纪录片采用这种形式是很好的选择 所以他们是还没拿到今年的冠军咯？ 少年 家长和教练的支持是最重要的，理解万岁 痛心，不是你看不到希望，而是看到希望却把握不住 落寞的第二，不会有人关心 失败者的牛尾 挺棒的，最喜欢这种真情流露的片子，镇场画面也非常棒，视频，采访，加照片的素材，整合的非常棒，最后的音乐也挺好。 生活中就是这样，一点分之差就是成王败寇的区别，但是这并不能成为阻止你我前进的障碍 想起高三时的篮球联赛，也是小比分落后痛失第一 血气方刚 
68,王家卫风格宜家广告《邂逅椅子》,广告,7.4,http://www.vmovier.com/49927?from=index_new_img,2016/8/26,360,我以为他们俩要干一P 音乐是什么名字 Yumeji's Theme 喜欢北欧冷淡简约的设计。中式很华丽，日式精致小巧。 椅子的曲线优美、温暖 音乐真的好听！ 暧昧的气息 有几个镜头有点像，其别算了吧，而且王家卫的是独白不是旁白，而且旁白还难听的不行 55秒的镜头特别好，情绪有点像优雅的刺猬里面的日本段落 握手，小编决定微博早安就发《刺猬的优雅》。嘻嘻嘻 作品、设计师，每一款都有故事吧、、、、 ?? 有特色。 优雅而有时代感的音乐，但与画面无对接  经典的设计，经典的音乐 感觉宜家工作环境很压抑。呵呵 画面节奏和音乐完全对不上啊 只有王家卫的音乐，但是没有王家卫的高逼格视听语言和内心独白。 就不该和王家卫比较。明明完全两种风格。 您说的是，我的错 这音乐好有代入感 全程感觉基……OMG 为什么两个人一起设计椅子的镜头让我想到了春光乍泄.....基情四溅 脑洞太大了，就一把椅子 
69,哈莉·贝瑞惊悚追子戏《绑架》首发预告,预告,7.8,http://www.vmovier.com/49930?from=index_new_img,2016/8/25,406,这个套路 见过 “开了挂的妈” 为了子女的安危 激发出母性的保护本能 action mom 发挥出超常潜能像是开了挂 （特工狂花 驯龙记2 战栗空间 超人总动员） 她主演的THE CALL，感觉都是同一类型的~ 必须看！ 很期待，要去电影院看 哈莉贝瑞的暴风女造型很是喜欢！ 一自动挡车彪这么带劲，黑珍珠带你入戏 好期待 擦，有意思? 很期待 期待 感觉很有力量 看到最后有种快感 插入的失踪名单居然是真的，剧组有心了 卧槽，这你都能找到 片子下面的介绍就有写 绑架戏拍成这样太带感了。人贩子都狗带！ 动作大片既视感，期待一下 必看 惹谁别惹妈，哼 哼，对 你们说的太对了，哼 Halle Berry真是碉堡 感觉不错阿 预告片 很有看点，节奏跌宕起伏的，如果出来资源了，我一定去看看。这种片子就是一个人的表演决定一部电影。 
70,对抗心魔获奖悬疑短片《我最亲爱的朋友》,剧情,8,http://www.vmovier.com/49896?from=index_new_img,2016/8/25,595,这个帅。。。 旁白好讚 为毛前半部分让我想到了肾虚的广告 感觉身体被掏空 有点像致命id 结果是这样的呀 对呀 我分析下两男人，就好比使独行者张家辉跟古天乐那样兄弟情义一般，两傻帽基于一个女子身上比赛，其实女人对他们不重要，偏偏两人就杠上了，玩心理战角逐输赢，意思说我不能没有你有的。懂我吗？在他举枪表明最后是他赢了。并不是‘他’。结尾精彩，酣畅淋漓的结局。 颓废绝望的-----灰 光看镜头，这完全是一个颓废男人装逼时刻秀他哪样动作看起来更觉性感。字幕也太淫荡了吧。若加SM就更好 你这…… 好丧啊，像最近的心情 低音炮，一定是吃了糍粑再来说话的 一定是糍粑 这个打光 转折蒙圈 喜欢配音 在看这部片子时，我正在对抗饿魔，结果可想而知，多么有悬念。 让我想起了，之前非常有名的一位青年音乐人严艺之拍摄《没有影子的人》，这部片子在驾驭视听上，要娴熟很多了，情绪短片，细节到位，摄影气氛都是非常不错的 感觉像搏击俱乐部....因为看了那个电影感觉这个没意思= =，还有点像抄袭..... 
71,我心沉醉雾都旅程诗短片《伦敦之秋2016》,旅行,7.9,http://www.vmovier.com/49918?from=index_new_img,2016/8/25,375,有机会去看看方不辜负啊 Do you have a black felt-tipped pen ？ 毕竟世界三大城市之一 诗歌气自华 超级美... 油画伦敦，美 留在身后的，都是故乡 走过的就是故乡，好美好伤感 就是感觉有点短，伦敦应该还有很多内容可以展现 伦敦啊伦敦~ 这种散文诗配上摄影的感觉特别好 虽然诗人一开口像在唱RAP，但是听着听着也很带感 真棒 相较而言喜欢London is Open 要是再长一点就好了 延时未用稳定...动乱美感？转场用了twitch之外还有什么别的新颖之处 这是继瞭望塔之后的又一新作么？new style？ 
72,冥湖之上的烈焰天使《火烈鸟》,纪录,7.2,http://www.vmovier.com/49922?from=index_new_img,2016/8/25,428,这个黄标和冒出来的字太有碍观瞻了 湖水就像地狱一样，红色的火烈鸟就是生命的象征，当火烈鸟飞翔时，宛如重获新生。 BGM来自迪士尼自然出品的纪录片《红色翅膀：火烈鸟故事》：Arrival of the Birds 谢谢！…………以前看央视一公益广告就是这背景乐，没找到 画面很美，但时不时地出个对话框，卖个广告，还有那么大个并且颜色抢眼的黄色的图标一直在右下角…… 音乐很好听 谁知道音乐名字？？？ bgm很好但同类型短片听过好几次了 有几个镜头挺美的 人工驱赶的痕迹很明显啊 我想请这种鸟吃彩虹豆 这个背景音乐叫什么啊 挺好的 想飞，我要飞得更高 火烈鸟之舞，醉了 火烈鸟色彩很好看啊！ 想去看一次 一定想，去去去，飞去 封面好好看！！ 求BGM!! Arrival of the Birds 剪辑的不够好 吃到身体变色也是没谁了 沙发 
73,台湾麦当劳最新暖心广告《爱在一起》,广告,7.6,http://www.vmovier.com/49682?from=index_new_img,2016/8/25,476,好一句 回来就会管我，道出多少心酸。 最后妈妈的表情像是有不可告人的婚外恋。。。 文案负分滚粗 很不错的广告，尤其开场的细节非常抓人，直接交代了他常年不在“先生，访客需要登记” 是啊，还有后面的，遥控器很多个，不知道哪个对应哪个，开到了那个扫地机器人，还有不知道儿子转到足球队了 好硬的梗?? 越来越生硬 我倒觉得少了大声的广告词，标语，宣传口号，一句不提。反而越来越生活化，随意化。 很硬吗？我觉得很真实啊，很多“不在家，忽略对孩子的爱”的细节表现的很不错呢！ 好可爱的广告，暖暖的 大声的广告词，标语，台词。越来越生活化。 很暖心 很不错 这广告很台湾 个性 对于小孩子来说，没什么是一顿麦当劳解决不了的 如果有，那就是两顿 如果两顿还不行，就在加顿肯德基 肯德基给你多少钱，我德克士出2倍 我汉堡王出4倍 我必胜客出8倍 感觉一般般 没感觉谢谢 没感觉+99 台巴子拍的温情片都好做作 
74,短小精悍折射人性动画短片《贪·狱》,动画,7.9,http://www.vmovier.com/49693?from=index_new_img,2016/8/25,1271,老蛙鄙视的眼神，小蛙可怜兮兮，这段莫名有些萌啊啊！^O^ 这个故事告诉我们 瘦子是没有好下场的 真正的粉丝，就算我..... 赖格宝 ???? 猜到结局了 天若有情天亦老，我为长者续一秒 换一种眼光看世界！不再井底之蛙，从此有了瓶中之呱！守株待兔是属于老一辈的，新时代的少年啊！向着未知勇敢而行！ 膜法师来袭 贪婪终究会得到报应。 哪里都有你 头像太辣眼了 小家伙图样图森破 饿了想吃而已，何来的贪？ 嗜吃，七大罪之一 ′ 没人知道，这只是dts x影院级别的环绕声试音短片么 没人知道 带着耳机真以为有苍蝇在耳边 闷声发大财是最吼滴 +1s 。。。 哈哈哈 膜 你们给我搞得这个东西啊！ 一！… 光线高帮做的 皇战做的好棒 输入炸了 虫莫虫合 好蛙还是老的精！?? 老江湖和小江湖的故事，话说、、、、、 
75,国外暖心广告片《把眼泪变成微笑》,广告,7.8,http://www.vmovier.com/49872?from=index_new_img,2016/8/19,637,画的好漂亮(??ω??)?? 虽然很广告，但是挺用心的 演员真漂亮 求背景音乐 片子非常棒 顺便淘宝上查了一下这个创可贴还真不便宜啊！ 哈哈哈，德国进口 大大地，结实的成长就会有伤疤 可以 好创意 这个画比给块糖吃吃还甜 用眼泪作画，创意很好啊，对小朋友来说很有价值 晶莹剔透的一滴泪里有了万千世界 把受伤的事画下来，免得好了伤疤忘了痛 看来又多了一个哄小孩的方法了 无处不在的广告，但是很有心 哈哈哈，打一顿就好了 求BGM！！！ 背景音乐很好听，文字也好看 原来是创可贴的广告啊 暖心广告 第二个小朋友笑起来真好看 感觉现在的广告都是猛灌鸡汤打鸡血，像这样清新的还比较少见 
76,GoPro年度创意短片《一只手的旅行》,创意,8.3,http://www.vmovier.com/49874?from=index_new_img,2016/8/19,1069,"好一只咸猪手 一念间，非咸、非猪、非手、、、 就这个创意，卖100块钱，99%的中国电影人都不会buy,你们信吗？这个idea要说多牛逼也不至于，关键在于拍摄和剪辑。our电影人只会做一些他们惯常做的而且是大众司空见惯的东西，创意的or冒险尝试的他们从来不敢，但是如果有一个人斗胆成功了，他们又一窝蜂而至，争相效仿，极尽山寨之能事。 赞同~ 犀利 想不出来，也不想花功夫去想 哦不，大部分对，但是有一点，难度比较大的，花钱找别人做会比较贵的就不会去效仿。利益至上,将思维和智慧扼杀的本国电影人。 你好了解我们电影人哦 有什么好上纲上线的？这东西难度不在于创意在于时间成本，平时没事谁会耗时三年满世界跑去拍摄？这和山寨无关，更上升不到什么电影人的层面，全世界每一个人，只要感兴趣，拿起相机就可以拍，为什么非要扯上电影人 同求bgm 不管怎么变 还是一如既往的西式风格 Adventure 冒险进行中 动感十足 场景丰富 只不过把行进中的人换成了行进中的手 反观东方（典范是日本） 就没那么多动感 都是内心戏独白多 含蓄不张扬 中国喜欢模仿日本那种小清新 心思又没日本的细腻 所以感觉不到位 变得啰啰嗦嗦不知所谓 三年，坚持的魅力。 应该叫做：女朋友的旅行=_= 剪辑点牛逼 哈哈 看晕了 这是视角上的创意+剪辑上的创意，内容普普通通 不错，值8分。 制片人能剪会剪，绝对有奖 6666 求BGM 《一只咸猪手的故事》 一千个耍流氓的理由 很有创意，w 果然看的我眼花缭乱?? 小时候我也喜欢这么晚，假装手是一只动物 不错 WOW~ "
